RegionID,name,year,n
394486,"Columbia, SC",3/1/2020,1140
394486,"Columbia, SC",4/1/2020,1145
394486,"Columbia, SC",5/1/2020,1149
394486,"Columbia, SC",6/1/2020,1155
394486,"Columbia, SC",7/1/2020,1161
394486,"Columbia, SC",8/1/2020,1167
394486,"Columbia, SC",9/1/2020,1175
394486,"Columbia, SC",10/1/2020,1182
394486,"Columbia, SC",11/1/2020,1190
394486,"Columbia, SC",12/1/2020,1202
394486,"Columbia, SC",1/1/2021,1214
394486,"Columbia, SC",2/1/2021,1226
394486,"Columbia, SC",3/1/2021,1239
394486,"Columbia, SC",4/1/2021,1253
394486,"Columbia, SC",5/1/2021,1267
394486,"Columbia, SC",6/1/2021,1281
394486,"Columbia, SC",7/1/2021,1294
394486,"Columbia, SC",8/1/2021,1308
394486,"Columbia, SC",9/1/2021,1323
394486,"Columbia, SC",10/1/2021,1337
394648,"Greensboro, NC",1/1/2019,1131
394648,"Greensboro, NC",2/1/2019,1136
394648,"Greensboro, NC",3/1/2019,1141
394648,"Greensboro, NC",4/1/2019,1145
394648,"Greensboro, NC",5/1/2019,1150
394648,"Greensboro, NC",6/1/2019,1155
394648,"Greensboro, NC",7/1/2019,1160
394648,"Greensboro, NC",8/1/2019,1164
394648,"Greensboro, NC",9/1/2019,1168
394648,"Greensboro, NC",10/1/2019,1173
394648,"Greensboro, NC",11/1/2019,1177
394648,"Greensboro, NC",12/1/2019,1181
394648,"Greensboro, NC",1/1/2020,1186
394648,"Greensboro, NC",2/1/2020,1191
394648,"Greensboro, NC",3/1/2020,1196
394648,"Greensboro, NC",4/1/2020,1201
394648,"Greensboro, NC",5/1/2020,1208
394648,"Greensboro, NC",6/1/2020,1215
394648,"Greensboro, NC",7/1/2020,1222
394648,"Greensboro, NC",8/1/2020,1231
394648,"Greensboro, NC",9/1/2020,1240
394648,"Greensboro, NC",10/1/2020,1249
394648,"Greensboro, NC",11/1/2020,1261
394648,"Greensboro, NC",12/1/2020,1273
394648,"Greensboro, NC",1/1/2021,1285
394648,"Greensboro, NC",2/1/2021,1300
394648,"Greensboro, NC",3/1/2021,1315
394648,"Greensboro, NC",4/1/2021,1329
394648,"Greensboro, NC",5/1/2021,1344
394648,"Greensboro, NC",6/1/2021,1359
394648,"Greensboro, NC",7/1/2021,1374
394648,"Greensboro, NC",8/1/2021,1389
394648,"Greensboro, NC",9/1/2021,1404
394648,"Greensboro, NC",10/1/2021,1419
394304,"Akron, OH",1/1/2019,906
394304,"Akron, OH",2/1/2019,908
394304,"Akron, OH",3/1/2019,911
394304,"Akron, OH",4/1/2019,913
394304,"Akron, OH",5/1/2019,916
394304,"Akron, OH",6/1/2019,919
394304,"Akron, OH",7/1/2019,922
394304,"Akron, OH",8/1/2019,925
394304,"Akron, OH",9/1/2019,928
394304,"Akron, OH",10/1/2019,931
394304,"Akron, OH",11/1/2019,934
394304,"Akron, OH",12/1/2019,937
394304,"Akron, OH",1/1/2020,940
394304,"Akron, OH",2/1/2020,943
394304,"Akron, OH",3/1/2020,946
394304,"Akron, OH",4/1/2020,949
394304,"Akron, OH",5/1/2020,952
394304,"Akron, OH",6/1/2020,956
394304,"Akron, OH",7/1/2020,959
394304,"Akron, OH",8/1/2020,964
394304,"Akron, OH",9/1/2020,969
394304,"Akron, OH",10/1/2020,974
394304,"Akron, OH",11/1/2020,982
394304,"Akron, OH",12/1/2020,990
394304,"Akron, OH",1/1/2021,998
394304,"Akron, OH",2/1/2021,1007
394304,"Akron, OH",3/1/2021,1016
394304,"Akron, OH",4/1/2021,1024
394304,"Akron, OH",5/1/2021,1033
394304,"Akron, OH",6/1/2021,1042
394304,"Akron, OH",7/1/2021,1051
394304,"Akron, OH",8/1/2021,1060
394304,"Akron, OH",9/1/2021,1069
394304,"Akron, OH",10/1/2021,1079
753906,"North Port-Sarasota-Bradenton, FL",1/1/2019,1554
753906,"North Port-Sarasota-Bradenton, FL",2/1/2019,1559
753906,"North Port-Sarasota-Bradenton, FL",3/1/2019,1564
753906,"North Port-Sarasota-Bradenton, FL",4/1/2019,1569
753906,"North Port-Sarasota-Bradenton, FL",5/1/2019,1574
753906,"North Port-Sarasota-Bradenton, FL",6/1/2019,1579
753906,"North Port-Sarasota-Bradenton, FL",7/1/2019,1584
753906,"North Port-Sarasota-Bradenton, FL",8/1/2019,1588
753906,"North Port-Sarasota-Bradenton, FL",9/1/2019,1592
753906,"North Port-Sarasota-Bradenton, FL",10/1/2019,1596
753906,"North Port-Sarasota-Bradenton, FL",11/1/2019,1599
753906,"North Port-Sarasota-Bradenton, FL",12/1/2019,1602
753906,"North Port-Sarasota-Bradenton, FL",1/1/2020,1605
753906,"North Port-Sarasota-Bradenton, FL",2/1/2020,1609
753906,"North Port-Sarasota-Bradenton, FL",3/1/2020,1613
753906,"North Port-Sarasota-Bradenton, FL",4/1/2020,1617
753906,"North Port-Sarasota-Bradenton, FL",5/1/2020,1624
753906,"North Port-Sarasota-Bradenton, FL",6/1/2020,1630
753906,"North Port-Sarasota-Bradenton, FL",7/1/2020,1637
753906,"North Port-Sarasota-Bradenton, FL",8/1/2020,1648
753906,"North Port-Sarasota-Bradenton, FL",9/1/2020,1659
753906,"North Port-Sarasota-Bradenton, FL",10/1/2020,1670
753906,"North Port-Sarasota-Bradenton, FL",11/1/2020,1694
753906,"North Port-Sarasota-Bradenton, FL",12/1/2020,1719
753906,"North Port-Sarasota-Bradenton, FL",1/1/2021,1744
753906,"North Port-Sarasota-Bradenton, FL",2/1/2021,1780
753906,"North Port-Sarasota-Bradenton, FL",3/1/2021,1816
753906,"North Port-Sarasota-Bradenton, FL",4/1/2021,1853
753906,"North Port-Sarasota-Bradenton, FL",5/1/2021,1890
753906,"North Port-Sarasota-Bradenton, FL",6/1/2021,1927
753906,"North Port-Sarasota-Bradenton, FL",7/1/2021,1964
753906,"North Port-Sarasota-Bradenton, FL",8/1/2021,2004
753906,"North Port-Sarasota-Bradenton, FL",9/1/2021,2043
753906,"North Port-Sarasota-Bradenton, FL",10/1/2021,2082
394798,"Little Rock, AR",1/1/2019,842
394798,"Little Rock, AR",2/1/2019,844
394798,"Little Rock, AR",3/1/2019,846
394798,"Little Rock, AR",4/1/2019,847
394798,"Little Rock, AR",5/1/2019,849
394798,"Little Rock, AR",6/1/2019,851
394798,"Little Rock, AR",7/1/2019,852
394798,"Little Rock, AR",8/1/2019,854
394798,"Little Rock, AR",9/1/2019,856
394798,"Little Rock, AR",10/1/2019,857
394798,"Little Rock, AR",11/1/2019,859
394798,"Little Rock, AR",12/1/2019,861
394798,"Little Rock, AR",1/1/2020,863
394798,"Little Rock, AR",2/1/2020,866
394798,"Little Rock, AR",3/1/2020,869
394798,"Little Rock, AR",4/1/2020,872
394798,"Little Rock, AR",5/1/2020,876
394798,"Little Rock, AR",6/1/2020,880
394798,"Little Rock, AR",7/1/2020,884
394798,"Little Rock, AR",8/1/2020,888
394798,"Little Rock, AR",9/1/2020,893
394798,"Little Rock, AR",10/1/2020,898
394798,"Little Rock, AR",11/1/2020,905
394798,"Little Rock, AR",12/1/2020,912
394798,"Little Rock, AR",1/1/2021,920
394798,"Little Rock, AR",2/1/2021,928
394798,"Little Rock, AR",3/1/2021,937
394798,"Little Rock, AR",4/1/2021,946
394798,"Little Rock, AR",5/1/2021,955
394798,"Little Rock, AR",6/1/2021,964
394798,"Little Rock, AR",7/1/2021,973
394798,"Little Rock, AR",8/1/2021,983
394798,"Little Rock, AR",9/1/2021,992
394798,"Little Rock, AR",10/1/2021,1001
395134,"Stockton, CA",1/1/2019,1907
395134,"Stockton, CA",2/1/2019,1915
395134,"Stockton, CA",3/1/2019,1923
395134,"Stockton, CA",4/1/2019,1931
395134,"Stockton, CA",5/1/2019,1940
395134,"Stockton, CA",6/1/2019,1949
395134,"Stockton, CA",7/1/2019,1958
395134,"Stockton, CA",8/1/2019,1968
395134,"Stockton, CA",9/1/2019,1977
395134,"Stockton, CA",10/1/2019,1987
395134,"Stockton, CA",11/1/2019,1996
395134,"Stockton, CA",12/1/2019,2005
395134,"Stockton, CA",1/1/2020,2013
395134,"Stockton, CA",2/1/2020,2024
395134,"Stockton, CA",3/1/2020,2034
395134,"Stockton, CA",4/1/2020,2044
395134,"Stockton, CA",5/1/2020,2058
395134,"Stockton, CA",6/1/2020,2071
395134,"Stockton, CA",7/1/2020,2085
395134,"Stockton, CA",8/1/2020,2104
395134,"Stockton, CA",9/1/2020,2123
395134,"Stockton, CA",10/1/2020,2142
395134,"Stockton, CA",11/1/2020,2170
395134,"Stockton, CA",12/1/2020,2197
395134,"Stockton, CA",1/1/2021,2225
395134,"Stockton, CA",2/1/2021,2255
395134,"Stockton, CA",3/1/2021,2285
395134,"Stockton, CA",4/1/2021,2315
395134,"Stockton, CA",5/1/2021,2345
395134,"Stockton, CA",6/1/2021,2375
395134,"Stockton, CA",7/1/2021,2405
395134,"Stockton, CA",8/1/2021,2436
395134,"Stockton, CA",9/1/2021,2466
395134,"Stockton, CA",10/1/2021,2497
394457,"Charleston, SC",1/1/2019,1426
394457,"Charleston, SC",2/1/2019,1429
394457,"Charleston, SC",3/1/2019,1433
394457,"Charleston, SC",4/1/2019,1436
394457,"Charleston, SC",5/1/2019,1440
394457,"Charleston, SC",6/1/2019,1444
394457,"Charleston, SC",7/1/2019,1448
394457,"Charleston, SC",8/1/2019,1452
394457,"Charleston, SC",9/1/2019,1456
394457,"Charleston, SC",10/1/2019,1460
394457,"Charleston, SC",11/1/2019,1462
394457,"Charleston, SC",12/1/2019,1464
394457,"Charleston, SC",1/1/2020,1467
394457,"Charleston, SC",2/1/2020,1468
394457,"Charleston, SC",3/1/2020,1470
394457,"Charleston, SC",4/1/2020,1472
394457,"Charleston, SC",5/1/2020,1474
394457,"Charleston, SC",6/1/2020,1476
394457,"Charleston, SC",7/1/2020,1479
394457,"Charleston, SC",8/1/2020,1483
394457,"Charleston, SC",9/1/2020,1488
394457,"Charleston, SC",10/1/2020,1492
394457,"Charleston, SC",11/1/2020,1505
394457,"Charleston, SC",12/1/2020,1518
394457,"Charleston, SC",1/1/2021,1531
394457,"Charleston, SC",2/1/2021,1552
394457,"Charleston, SC",3/1/2021,1572
394457,"Charleston, SC",4/1/2021,1592
394457,"Charleston, SC",5/1/2021,1613
394457,"Charleston, SC",6/1/2021,1634
394457,"Charleston, SC",7/1/2021,1655
394457,"Charleston, SC",8/1/2021,1677
394457,"Charleston, SC",9/1/2021,1699
394457,"Charleston, SC",10/1/2021,1721
395143,"Syracuse, NY",1/1/2019,1043
395143,"Syracuse, NY",2/1/2019,1046
395143,"Syracuse, NY",3/1/2019,1049
395143,"Syracuse, NY",4/1/2019,1052
395143,"Syracuse, NY",5/1/2019,1055
395143,"Syracuse, NY",6/1/2019,1058
395143,"Syracuse, NY",7/1/2019,1061
395143,"Syracuse, NY",8/1/2019,1065
395143,"Syracuse, NY",9/1/2019,1069
395143,"Syracuse, NY",10/1/2019,1073
395143,"Syracuse, NY",11/1/2019,1077
395143,"Syracuse, NY",12/1/2019,1081
395143,"Syracuse, NY",1/1/2020,1085
395143,"Syracuse, NY",2/1/2020,1089
395143,"Syracuse, NY",3/1/2020,1092
395143,"Syracuse, NY",4/1/2020,1096
395143,"Syracuse, NY",5/1/2020,1101
395143,"Syracuse, NY",6/1/2020,1105
395143,"Syracuse, NY",7/1/2020,1109
395143,"Syracuse, NY",8/1/2020,1115
395143,"Syracuse, NY",9/1/2020,1121
395143,"Syracuse, NY",10/1/2020,1127
395143,"Syracuse, NY",11/1/2020,1136
395143,"Syracuse, NY",12/1/2020,1145
395143,"Syracuse, NY",1/1/2021,1154
395143,"Syracuse, NY",2/1/2021,1168
395143,"Syracuse, NY",3/1/2021,1181
395143,"Syracuse, NY",4/1/2021,1194
395143,"Syracuse, NY",5/1/2021,1208
395143,"Syracuse, NY",6/1/2021,1222
395143,"Syracuse, NY",7/1/2021,1236
395143,"Syracuse, NY",8/1/2021,1250
395143,"Syracuse, NY",10/1/2021,1279
394484,"Colorado Springs, CO",1/1/2019,1387
394484,"Colorado Springs, CO",2/1/2019,1393
394484,"Colorado Springs, CO",3/1/2019,1399
394484,"Colorado Springs, CO",4/1/2019,1405
394484,"Colorado Springs, CO",5/1/2019,1412
394484,"Colorado Springs, CO",6/1/2019,1419
394484,"Colorado Springs, CO",7/1/2019,1425
394484,"Colorado Springs, CO",8/1/2019,1431
394484,"Colorado Springs, CO",9/1/2019,1437
394484,"Colorado Springs, CO",10/1/2019,1443
394484,"Colorado Springs, CO",11/1/2019,1448
394484,"Colorado Springs, CO",12/1/2019,1453
394484,"Colorado Springs, CO",1/1/2020,1458
394484,"Colorado Springs, CO",2/1/2020,1464
394484,"Colorado Springs, CO",3/1/2020,1469
394484,"Colorado Springs, CO",4/1/2020,1475
394484,"Colorado Springs, CO",5/1/2020,1482
394484,"Colorado Springs, CO",6/1/2020,1489
394484,"Colorado Springs, CO",7/1/2020,1495
394484,"Colorado Springs, CO",8/1/2020,1505
394484,"Colorado Springs, CO",9/1/2020,1515
394484,"Colorado Springs, CO",10/1/2020,1525
394484,"Colorado Springs, CO",11/1/2020,1540
394484,"Colorado Springs, CO",12/1/2020,1556
394484,"Colorado Springs, CO",1/1/2021,1572
394484,"Colorado Springs, CO",2/1/2021,1591
394484,"Colorado Springs, CO",3/1/2021,1610
394484,"Colorado Springs, CO",4/1/2021,1629
394484,"Colorado Springs, CO",5/1/2021,1648
394484,"Colorado Springs, CO",6/1/2021,1667
394484,"Colorado Springs, CO",7/1/2021,1686
394484,"Colorado Springs, CO",8/1/2021,1706
394484,"Colorado Springs, CO",9/1/2021,1726
394484,"Colorado Springs, CO",10/1/2021,1746
395235,"Winston-Salem, NC",1/1/2019,1247
395235,"Winston-Salem, NC",2/1/2019,1252
395235,"Winston-Salem, NC",3/1/2019,1258
395235,"Winston-Salem, NC",4/1/2019,1263
395235,"Winston-Salem, NC",5/1/2019,1268
395235,"Winston-Salem, NC",6/1/2019,1273
395235,"Winston-Salem, NC",7/1/2019,1278
395235,"Winston-Salem, NC",8/1/2019,1282
395235,"Winston-Salem, NC",9/1/2019,1287
395235,"Winston-Salem, NC",10/1/2019,1291
395235,"Winston-Salem, NC",11/1/2019,1295
395235,"Winston-Salem, NC",12/1/2019,1300
395235,"Winston-Salem, NC",1/1/2020,1304
395235,"Winston-Salem, NC",2/1/2020,1309
395235,"Winston-Salem, NC",3/1/2020,1315
395235,"Winston-Salem, NC",4/1/2020,1320
395235,"Winston-Salem, NC",5/1/2020,1327
395235,"Winston-Salem, NC",6/1/2020,1335
395235,"Winston-Salem, NC",7/1/2020,1342
395235,"Winston-Salem, NC",8/1/2020,1351
395235,"Winston-Salem, NC",9/1/2020,1360
395235,"Winston-Salem, NC",10/1/2020,1370
395235,"Winston-Salem, NC",11/1/2020,1385
395235,"Winston-Salem, NC",12/1/2020,1399
395235,"Winston-Salem, NC",1/1/2021,1414
395235,"Winston-Salem, NC",2/1/2021,1431
395235,"Winston-Salem, NC",3/1/2021,1449
395235,"Winston-Salem, NC",4/1/2021,1466
395235,"Winston-Salem, NC",5/1/2021,1484
395235,"Winston-Salem, NC",6/1/2021,1502
395235,"Winston-Salem, NC",7/1/2021,1520
395235,"Winston-Salem, NC",8/1/2021,1539
395235,"Winston-Salem, NC",9/1/2021,1557
395235,"Winston-Salem, NC",10/1/2021,1576
395224,"Wichita, KS",1/1/2019,787
395224,"Wichita, KS",2/1/2019,788
395224,"Wichita, KS",3/1/2019,789
395224,"Wichita, KS",4/1/2019,791
395224,"Wichita, KS",5/1/2019,792
395224,"Wichita, KS",6/1/2019,794
395224,"Wichita, KS",7/1/2019,795
395224,"Wichita, KS",8/1/2019,797
395224,"Wichita, KS",9/1/2019,799
395224,"Wichita, KS",10/1/2019,801
395224,"Wichita, KS",11/1/2019,803
395224,"Wichita, KS",12/1/2019,805
395224,"Wichita, KS",1/1/2020,807
395224,"Wichita, KS",2/1/2020,809
395224,"Wichita, KS",3/1/2020,811
395224,"Wichita, KS",4/1/2020,814
395224,"Wichita, KS",5/1/2020,816
395224,"Wichita, KS",6/1/2020,818
395224,"Wichita, KS",7/1/2020,821
395224,"Wichita, KS",8/1/2020,823
395224,"Wichita, KS",9/1/2020,827
395224,"Wichita, KS",10/1/2020,830
395224,"Wichita, KS",11/1/2020,834
395224,"Wichita, KS",12/1/2020,838
395224,"Wichita, KS",1/1/2021,843
395224,"Wichita, KS",2/1/2021,848
395224,"Wichita, KS",3/1/2021,853
395224,"Wichita, KS",4/1/2021,859
395224,"Wichita, KS",5/1/2021,864
395224,"Wichita, KS",6/1/2021,869
395224,"Wichita, KS",7/1/2021,875
395224,"Wichita, KS",8/1/2021,880
395224,"Wichita, KS",9/1/2021,886
395224,"Wichita, KS",10/1/2021,891
395115,"Springfield, MA",1/1/2019,1412
395115,"Springfield, MA",2/1/2019,1414
395115,"Springfield, MA",3/1/2019,1417
395115,"Springfield, MA",4/1/2019,1419
395115,"Springfield, MA",5/1/2019,1423
395115,"Springfield, MA",6/1/2019,1426
395115,"Springfield, MA",7/1/2019,1429
395115,"Springfield, MA",8/1/2019,1433
395115,"Springfield, MA",9/1/2019,1438
395115,"Springfield, MA",10/1/2019,1442
395115,"Springfield, MA",11/1/2019,1445
395115,"Springfield, MA",12/1/2019,1449
395115,"Springfield, MA",1/1/2020,1452
395115,"Springfield, MA",2/1/2020,1455
395115,"Springfield, MA",3/1/2020,1458
395115,"Springfield, MA",4/1/2020,1462
395115,"Springfield, MA",5/1/2020,1466
395115,"Springfield, MA",6/1/2020,1470
395115,"Springfield, MA",7/1/2020,1474
395115,"Springfield, MA",8/1/2020,1480
395115,"Springfield, MA",9/1/2020,1486
395115,"Springfield, MA",10/1/2020,1492
395115,"Springfield, MA",11/1/2020,1500
395115,"Springfield, MA",12/1/2020,1508
395115,"Springfield, MA",1/1/2021,1516
395115,"Springfield, MA",2/1/2021,1524
395115,"Springfield, MA",3/1/2021,1532
395115,"Springfield, MA",4/1/2021,1540
395115,"Springfield, MA",5/1/2021,1548
395115,"Springfield, MA",6/1/2021,1557
395115,"Springfield, MA",7/1/2021,1565
395115,"Springfield, MA",8/1/2021,1573
395115,"Springfield, MA",9/1/2021,1581
395115,"Springfield, MA",10/1/2021,1589
394440,"Fort Myers, FL",1/1/2019,1378
394440,"Fort Myers, FL",2/1/2019,1381
394440,"Fort Myers, FL",3/1/2019,1385
394440,"Fort Myers, FL",4/1/2019,1389
394440,"Fort Myers, FL",5/1/2019,1393
394440,"Fort Myers, FL",6/1/2019,1396
394440,"Fort Myers, FL",7/1/2019,1400
394440,"Fort Myers, FL",8/1/2019,1404
394440,"Fort Myers, FL",9/1/2019,1408
394440,"Fort Myers, FL",10/1/2019,1412
394440,"Fort Myers, FL",11/1/2019,1416
394440,"Fort Myers, FL",12/1/2019,1419
394440,"Fort Myers, FL",1/1/2020,1423
394440,"Fort Myers, FL",2/1/2020,1428
394440,"Fort Myers, FL",3/1/2020,1432
394440,"Fort Myers, FL",4/1/2020,1437
394440,"Fort Myers, FL",5/1/2020,1442
394440,"Fort Myers, FL",6/1/2020,1448
394440,"Fort Myers, FL",7/1/2020,1454
394440,"Fort Myers, FL",8/1/2020,1462
394440,"Fort Myers, FL",9/1/2020,1470
394440,"Fort Myers, FL",10/1/2020,1478
394440,"Fort Myers, FL",11/1/2020,1496
394440,"Fort Myers, FL",12/1/2020,1515
394440,"Fort Myers, FL",1/1/2021,1533
394440,"Fort Myers, FL",2/1/2021,1562
394440,"Fort Myers, FL",3/1/2021,1592
394440,"Fort Myers, FL",4/1/2021,1621
394440,"Fort Myers, FL",5/1/2021,1651
394440,"Fort Myers, FL",6/1/2021,1681
394440,"Fort Myers, FL",7/1/2021,1711
394440,"Fort Myers, FL",8/1/2021,1743
394440,"Fort Myers, FL",9/1/2021,1775
394440,"Fort Myers, FL",10/1/2021,1807
394399,"Boise City, ID",1/1/2019,1313
394399,"Boise City, ID",2/1/2019,1321
394399,"Boise City, ID",3/1/2019,1328
394399,"Boise City, ID",4/1/2019,1336
394399,"Boise City, ID",5/1/2019,1343
394399,"Boise City, ID",6/1/2019,1350
394399,"Boise City, ID",7/1/2019,1356
394399,"Boise City, ID",8/1/2019,1363
394399,"Boise City, ID",9/1/2019,1369
394399,"Boise City, ID",10/1/2019,1375
394399,"Boise City, ID",11/1/2019,1380
394399,"Boise City, ID",12/1/2019,1385
394399,"Boise City, ID",1/1/2020,1391
394399,"Boise City, ID",2/1/2020,1397
394399,"Boise City, ID",3/1/2020,1404
394399,"Boise City, ID",4/1/2020,1411
394399,"Boise City, ID",5/1/2020,1423
394399,"Boise City, ID",6/1/2020,1434
394399,"Boise City, ID",7/1/2020,1445
394399,"Boise City, ID",8/1/2020,1462
394399,"Boise City, ID",9/1/2020,1480
394399,"Boise City, ID",10/1/2020,1497
394399,"Boise City, ID",11/1/2020,1523
394399,"Boise City, ID",12/1/2020,1549
394399,"Boise City, ID",1/1/2021,1575
394399,"Boise City, ID",2/1/2021,1603
394399,"Boise City, ID",3/1/2021,1632
394399,"Boise City, ID",4/1/2021,1660
394399,"Boise City, ID",5/1/2021,1689
394399,"Boise City, ID",6/1/2021,1717
394399,"Boise City, ID",7/1/2021,1746
394399,"Boise City, ID",8/1/2021,1775
394399,"Boise City, ID",9/1/2021,1804
394399,"Boise City, ID",10/1/2021,1833
395160,"Toledo, OH",1/1/2019,937
395160,"Toledo, OH",2/1/2019,939
395160,"Toledo, OH",3/1/2019,941
395160,"Toledo, OH",4/1/2019,942
395160,"Toledo, OH",5/1/2019,943
395160,"Toledo, OH",6/1/2019,944
395160,"Toledo, OH",7/1/2019,946
395160,"Toledo, OH",8/1/2019,947
395160,"Toledo, OH",9/1/2019,948
395160,"Toledo, OH",10/1/2019,949
395160,"Toledo, OH",11/1/2019,951
395160,"Toledo, OH",12/1/2019,953
395160,"Toledo, OH",1/1/2020,955
395160,"Toledo, OH",2/1/2020,958
395160,"Toledo, OH",3/1/2020,960
395160,"Toledo, OH",4/1/2020,963
395160,"Toledo, OH",5/1/2020,967
395160,"Toledo, OH",6/1/2020,970
395160,"Toledo, OH",7/1/2020,974
395160,"Toledo, OH",8/1/2020,980
395160,"Toledo, OH",9/1/2020,986
395160,"Toledo, OH",10/1/2020,992
395160,"Toledo, OH",11/1/2020,1001
395160,"Toledo, OH",12/1/2020,1010
395160,"Toledo, OH",1/1/2021,1019
395160,"Toledo, OH",2/1/2021,1030
395160,"Toledo, OH",3/1/2021,1041
395160,"Toledo, OH",4/1/2021,1052
395160,"Toledo, OH",5/1/2021,1064
395160,"Toledo, OH",6/1/2021,1075
395160,"Toledo, OH",7/1/2021,1086
395160,"Toledo, OH",8/1/2021,1098
395160,"Toledo, OH",9/1/2021,1110
395160,"Toledo, OH",10/1/2021,1122
394816,"Madison, WI",1/1/2019,1191
394816,"Madison, WI",2/1/2019,1193
394816,"Madison, WI",3/1/2019,1196
394816,"Madison, WI",4/1/2019,1198
394816,"Madison, WI",5/1/2019,1201
394816,"Madison, WI",6/1/2019,1204
394816,"Madison, WI",7/1/2019,1206
394816,"Madison, WI",8/1/2019,1209
394816,"Madison, WI",9/1/2019,1212
394816,"Madison, WI",10/1/2019,1215
394816,"Madison, WI",11/1/2019,1218
394816,"Madison, WI",12/1/2019,1220
394816,"Madison, WI",1/1/2020,1223
394816,"Madison, WI",2/1/2020,1225
394816,"Madison, WI",3/1/2020,1228
394816,"Madison, WI",4/1/2020,1231
394816,"Madison, WI",5/1/2020,1234
394816,"Madison, WI",6/1/2020,1236
394816,"Madison, WI",7/1/2020,1239
394816,"Madison, WI",8/1/2020,1243
394816,"Madison, WI",9/1/2020,1246
394816,"Madison, WI",10/1/2020,1250
394816,"Madison, WI",11/1/2020,1254
394816,"Madison, WI",12/1/2020,1259
394816,"Madison, WI",1/1/2021,1263
394816,"Madison, WI",2/1/2021,1269
394816,"Madison, WI",3/1/2021,1274
394816,"Madison, WI",4/1/2021,1280
394816,"Madison, WI",5/1/2021,1285
394816,"Madison, WI",6/1/2021,1291
394816,"Madison, WI",7/1/2021,1297
394816,"Madison, WI",8/1/2021,1302
394816,"Madison, WI",9/1/2021,1308
394816,"Madison, WI",10/1/2021,1314
394766,"Lakeland, FL",1/1/2019,1305
394766,"Lakeland, FL",2/1/2019,1310
394766,"Lakeland, FL",3/1/2019,1316
394766,"Lakeland, FL",4/1/2019,1321
394766,"Lakeland, FL",5/1/2019,1326
394766,"Lakeland, FL",6/1/2019,1331
394766,"Lakeland, FL",7/1/2019,1336
394766,"Lakeland, FL",8/1/2019,1341
394766,"Lakeland, FL",9/1/2019,1346
394766,"Lakeland, FL",10/1/2019,1351
394766,"Lakeland, FL",11/1/2019,1355
394766,"Lakeland, FL",12/1/2019,1360
394766,"Lakeland, FL",1/1/2020,1365
394766,"Lakeland, FL",2/1/2020,1370
394766,"Lakeland, FL",3/1/2020,1375
394766,"Lakeland, FL",4/1/2020,1381
394766,"Lakeland, FL",5/1/2020,1387
394766,"Lakeland, FL",6/1/2020,1394
394766,"Lakeland, FL",7/1/2020,1401
394766,"Lakeland, FL",8/1/2020,1410
394766,"Lakeland, FL",9/1/2020,1419
394766,"Lakeland, FL",10/1/2020,1428
394766,"Lakeland, FL",11/1/2020,1444
394766,"Lakeland, FL",12/1/2020,1459
394766,"Lakeland, FL",1/1/2021,1475
394766,"Lakeland, FL",2/1/2021,1496
394766,"Lakeland, FL",3/1/2021,1517
394766,"Lakeland, FL",4/1/2021,1538
394766,"Lakeland, FL",5/1/2021,1559
394766,"Lakeland, FL",6/1/2021,1581
394766,"Lakeland, FL",7/1/2021,1602
394766,"Lakeland, FL",8/1/2021,1625
394766,"Lakeland, FL",9/1/2021,1647
394766,"Lakeland, FL",10/1/2021,1670
394931,"Ogden, UT",1/1/2019,1234
394931,"Ogden, UT",2/1/2019,1240
394931,"Ogden, UT",3/1/2019,1245
394931,"Ogden, UT",4/1/2019,1251
394931,"Ogden, UT",5/1/2019,1256
394931,"Ogden, UT",6/1/2019,1261
394931,"Ogden, UT",7/1/2019,1267
394931,"Ogden, UT",8/1/2019,1272
394931,"Ogden, UT",9/1/2019,1277
394931,"Ogden, UT",10/1/2019,1283
394931,"Ogden, UT",11/1/2019,1287
394931,"Ogden, UT",12/1/2019,1292
394931,"Ogden, UT",1/1/2020,1296
394931,"Ogden, UT",2/1/2020,1301
394931,"Ogden, UT",3/1/2020,1305
394931,"Ogden, UT",4/1/2020,1310
394931,"Ogden, UT",5/1/2020,1316
394931,"Ogden, UT",6/1/2020,1321
394931,"Ogden, UT",7/1/2020,1327
394931,"Ogden, UT",8/1/2020,1336
394931,"Ogden, UT",9/1/2020,1345
394931,"Ogden, UT",10/1/2020,1353
394931,"Ogden, UT",11/1/2020,1368
394931,"Ogden, UT",12/1/2020,1383
394931,"Ogden, UT",1/1/2021,1398
394931,"Ogden, UT",2/1/2021,1417
394931,"Ogden, UT",3/1/2021,1435
394931,"Ogden, UT",4/1/2021,1454
394931,"Ogden, UT",5/1/2021,1473
394931,"Ogden, UT",6/1/2021,1492
394931,"Ogden, UT",7/1/2021,1511
394931,"Ogden, UT",8/1/2021,1530
394931,"Ogden, UT",9/1/2021,1550
394931,"Ogden, UT",10/1/2021,1569
394528,"Daytona Beach, FL",1/1/2019,1336
394528,"Daytona Beach, FL",2/1/2019,1341
394528,"Daytona Beach, FL",3/1/2019,1346
394528,"Daytona Beach, FL",4/1/2019,1351
394528,"Daytona Beach, FL",5/1/2019,1356
394528,"Daytona Beach, FL",6/1/2019,1361
394528,"Daytona Beach, FL",7/1/2019,1366
394528,"Daytona Beach, FL",8/1/2019,1371
394528,"Daytona Beach, FL",9/1/2019,1375
394528,"Daytona Beach, FL",10/1/2019,1380
